seller_id,seller_name,seller_city,seller_state,seller_rating,registration_date,seller_status
SELL00780,Shenoy-Prabhakar,Bhopal,Rajasthan,3.32,2023-05-21 06:35:59.565452,Banned
SELL00781,Bhardwaj-Manda,Patna,Telangana,2.51,2023-05-22 06:35:59.565452,Banned
SELL00782,Shanker-Bhalla,Ahmedabad,Tamil Nadu,1.33,2023-05-23 06:35:59.565452,Active
SELL00783,Barad-Banerjee,Visakhapatnam,Haryana,4.99,2023-05-24 06:35:59.565452,Inactive
SELL00784,"Rajagopalan, Dash and Parmar",Chandigarh,Uttar Pradesh,1.64,2023-05-25 06:35:59.565452,Inactive
SELL00785,Chad PLC,Mumbai,Andhra Pradesh,3.18,2023-05-26 06:35:59.565452,Banned
SELL00786,Nath-Patil,Bengaluru,West Bengal,,2023-05-27 06:35:59.565452,Inactive
SELL00787,"Murthy, Rastogi and Anand",Jaipur,Kerala,3.31,2023-05-28 06:35:59.565452,Active
SELL00788,"Ramachandran, Shah and Kumar",Bhopal,Kerala,3.51,2023-05-29 06:35:59.565452,Banned
SELL00789,Bal-Tara,Indore,Karnataka,1.13,2023-05-30 06:35:59.565452,Active
SELL00790,"Bahl, Konda and Vala",Pune,Telangana,4.85,2023-05-31 06:35:59.565452,Inactive
SELL00791,Shetty-Chand,Hyderabad,Andhra Pradesh,4.53,2023-06-01 06:35:59.565452,Active
SELL00792,Kothari Inc,Mumbai,Bihar,4.51,2023-06-02 06:35:59.565452,Active
SELL00793,"Chander, Ahuja and Mohanty",Jaipur,Madhya Pradesh,3.41,2023-06-03 06:35:59.565452,Banned
SELL00794,Deep Inc,Ahmedabad,Andhra Pradesh,1.92,2023-06-04 06:35:59.565452,Inactive
SELL00795,Savant-Boase,Lucknow,Uttar Pradesh,3.52,2023-06-05 06:35:59.565452,Active
SELL00796,"Kaur, Murty and Kadakia",Chandigarh,Gujarat,2.57,2023-06-06 06:35:59.565452,Inactive
SELL00797,"Saraf, Jaggi and Varghese",Bhopal,Karnataka,3.26,2023-06-07 06:35:59.565452,Banned
SELL00798,Taneja-Savant,Pune,Gujarat,3.81,2023-06-08 06:35:59.565452,Active
SELL00799,Kumar Inc,Kolkata,Tamil Nadu,4.11,2023-06-09 06:35:59.565452,Banned
SELL00800,Suresh-Doshi,Bhopal,Kerala,1.36,2023-06-10 06:35:59.565452,Inactive
SELL00801,Khanna Group,Nagpur,Gujarat,3.21,2023-06-11 06:35:59.565452,Banned
SELL00802,Bala-Sinha,Chandigarh,Tamil Nadu,3.7,2023-06-12 06:35:59.565452,Active
SELL00803,"Virk, Doshi and Bhalla",Kochi,Maharashtra,1.49,2023-06-13 06:35:59.565452,Inactive
SELL00804,"Vohra, Murthy and Vohra",Chandigarh,Bihar,,2023-06-14 06:35:59.565452,Inactive
SELL00805,"Tank, Nigam and Edwin",Nagpur,West Bengal,3.26,2023-06-15 06:35:59.565452,Inactive
SELL00806,Nair Ltd,Nagpur,Gujarat,4.52,2023-06-16 06:35:59.565452,Banned
SELL00807,"Chowdhury, Saha and Nair",Hyderabad,Maharashtra,4.85,2023-06-17 06:35:59.565452,Banned
SELL00808,"Handa, Bajwa and Dube",Nagpur,Andhra Pradesh,3.69,2023-06-18 06:35:59.565452,Inactive
SELL00809,"Pall, Doshi and Bose",Patna,Madhya Pradesh,1.07,2023-06-19 06:35:59.565452,Banned
SELL00810,Garde PLC,Bhopal,Odisha,4.03,2023-06-20 06:35:59.565452,Inactive
SELL00811,"Pingle, Chatterjee and Purohit",Jaipur,Rajasthan,3.56,2023-06-21 06:35:59.565452,Banned
SELL00812,Bhakta Inc,Pune,Bihar,1.87,2023-06-22 06:35:59.565452,Inactive
SELL00813,Menon and Sons,Nagpur,Odisha,3.8,2023-06-23 06:35:59.565452,Inactive
SELL00814,"Anne, Gala and Madan",Patna,Karnataka,3.0,2023-06-24 06:35:59.565452,Active
SELL00815,"Agarwal, Bhatt and Kohli",Surat,Odisha,2.6,2023-06-25 06:35:59.565452,Banned
SELL00816,"Dar, Chaudhari and Batra",Nagpur,Odisha,2.88,2023-06-26 06:35:59.565452,Active
SELL00817,"Mall, Shetty and Peri",Nagpur,Kerala,2.64,2023-06-27 06:35:59.565452,Inactive
SELL00818,"Varughese, Chaudhry and Dora",Chandigarh,Andhra Pradesh,3.5,2023-06-28 06:35:59.565452,Inactive
SELL00819,Wali and Sons,Surat,Andhra Pradesh,1.79,2023-06-29 06:35:59.565452,Inactive
SELL00820,"Bajaj, Pal and Khare",Indore,Maharashtra,,2023-06-30 06:35:59.565452,Banned
SELL00821,"Sinha, Ratta and Sridhar",Delhi,Uttar Pradesh,3.93,2023-07-01 06:35:59.565452,Banned
SELL00822,"Pandit, Bumb and Mander",Kochi,Uttar Pradesh,2.68,2023-07-02 06:35:59.565452,Inactive
SELL00823,Sarma-Rai,Bengaluru,Madhya Pradesh,3.46,2023-07-03 06:35:59.565452,Banned
SELL00824,Dhar-Magar,Kolkata,Andhra Pradesh,3.98,2023-07-04 06:35:59.565452,Active
SELL00825,Borah-Deep,Patna,Delhi,3.58,2023-07-05 06:35:59.565452,Banned
SELL00826,Rana-Bora,Indore,Punjab,1.46,2023-07-06 06:35:59.565452,Inactive
SELL00827,Chaudry-Kant,Patna,Haryana,2.09,2023-07-07 06:35:59.565452,Banned
SELL00828,"Ranganathan, Borra and Ghosh",Hyderabad,Bihar,3.74,2023-07-08 06:35:59.565452,Banned
SELL00829,Patel Group,Kochi,Bihar,2.45,2023-07-09 06:35:59.565452,Inactive
SELL00830,Sandal Group,Vadodara,Tamil Nadu,4.61,2023-07-10 06:35:59.565452,Inactive
SELL00831,Agate-Dixit,Chandigarh,Odisha,-1.0,2023-07-11 06:35:59.565452,Banned
SELL00832,Dua-Narang,Kolkata,Gujarat,2.52,2023-07-12 06:35:59.565452,Banned
SELL00833,Sabharwal-Bhat,Ahmedabad,Rajasthan,3.31,2023-07-13 06:35:59.565452,Inactive
SELL00834,"Acharya, Gandhi and Cherian",Vadodara,Kerala,3.53,2023-07-14 06:35:59.565452,Banned
SELL00835,Tailor Group,Kolkata,Maharashtra,3.06,2023-07-15 06:35:59.565452,Inactive
SELL00836,Bhasin Ltd,Surat,Kerala,1.92,2023-07-16 06:35:59.565452,Active
SELL00837,Badal-Kumer,Vadodara,Punjab,1.07,2023-07-17 06:35:59.565452,Active
SELL00838,Chaudhry-Narasimhan,Kochi,Gujarat,3.53,2023-07-18 06:35:59.565452,Active
SELL00839,Merchant-Gola,Jaipur,Maharashtra,,2023-07-19 06:35:59.565452,Inactive
SELL00840,Pau Inc,Patna,Haryana,3.52,2023-07-20 06:35:59.565452,Active
SELL00841,Gole-Menon,Lucknow,Odisha,2.93,2023-07-21 06:35:59.565452,Banned
SELL00842,"Chand, Sankar and Nagar",Kochi,Uttar Pradesh,1.57,2023-07-22 06:35:59.565452,Inactive
SELL00843,Wadhwa Ltd,Vadodara,Bihar,1.1,2023-07-23 06:35:59.565452,Active
SELL00844,"Saraf, Kalita and Keer",Vadodara,Odisha,3.83,2023-07-24 06:35:59.565452,Active
SELL00845,"Grewal, Seth and Rajagopalan",Chandigarh,Karnataka,3.9,2023-07-25 06:35:59.565452,Banned
SELL00846,"Ahuja, Bajwa and Sandal",Delhi,Karnataka,2.29,2023-07-26 06:35:59.565452,Active
SELL00847,"Banik, Mane and Datta",Kochi,West Bengal,4.73,2023-07-27 06:35:59.565452,Active
SELL00848,Mahal-Sura,Kolkata,Bihar,,2023-07-28 06:35:59.565452,Banned
SELL00849,Balan-Pal,Bhopal,Tamil Nadu,2.09,2023-07-29 06:35:59.565452,Active
SELL00850,"Sur, Nagar and Dada",Bengaluru,Andhra Pradesh,1.27,2023-07-30 06:35:59.565452,Active
SELL00851,Kota Inc,Kolkata,Punjab,2.09,2023-07-31 06:35:59.565452,Active
SELL00852,Gera PLC,Mumbai,Karnataka,2.04,2023-08-01 06:35:59.565452,Banned
SELL00853,"Goyal, Handa and Venkataraman",Visakhapatnam,Haryana,3.96,2023-08-02 06:35:59.565452,Inactive
SELL00854,Mishra-Raval,Mumbai,Punjab,1.67,2023-08-03 06:35:59.565452,Active
SELL00855,Pathak-Mitra,Vadodara,Gujarat,1.12,2023-08-04 06:35:59.565452,Active
SELL00856,"Chowdhury, Bir and Arora",Bengaluru,Tamil Nadu,4.72,2023-08-05 06:35:59.565452,Inactive
SELL00857,Khatri and Sons,Chennai,West Bengal,2.67,2023-08-06 06:35:59.565452,Active
SELL00858,Bhakta PLC,Chennai,Uttar Pradesh,2.38,2023-08-07 06:35:59.565452,Active
SELL00859,Gole Inc,Kolkata,Uttar Pradesh,2.97,2023-08-08 06:35:59.565452,Banned
SELL00860,Varma Group,Jaipur,Rajasthan,4.49,2023-08-09 06:35:59.565452,Banned
SELL00861,"Kala, Walla and Madan",Delhi,Punjab,1.94,2023-08-10 06:35:59.565452,Banned
SELL00862,Wali-Hora,Jaipur,Kerala,2.57,2023-08-11 06:35:59.565452,Inactive
SELL00863,"Savant, Basak and Dash",Nagpur,Punjab,1.88,2023-08-12 06:35:59.565452,Active
SELL00864,"Nanda, Datta and Merchant",Bhopal,Andhra Pradesh,3.14,2023-08-13 06:35:59.565452,Active
SELL00865,"Mallick, Srivastava and Sagar",Bhopal,Haryana,1.51,2023-08-14 06:35:59.565452,Banned
SELL00866,Acharya Inc,Pune,Tamil Nadu,0.0,2023-08-15 06:35:59.565452,Inactive
SELL00867,"Parekh, Narasimhan and Luthra",Delhi,Madhya Pradesh,4.21,2023-08-16 06:35:59.565452,Inactive
SELL00868,Mangat and Sons,Chandigarh,Uttar Pradesh,-1.0,2023-08-17 06:35:59.565452,Inactive
SELL00869,"Banik, Aurora and Merchant",Noida,Odisha,2.83,2023-08-18 06:35:59.565452,Banned
SELL00870,"Dyal, Sha and Bains",Hyderabad,Gujarat,1.56,2023-08-19 06:35:59.565452,Inactive
SELL00871,Dada-Ghosh,Bhopal,Delhi,4.17,2023-08-20 06:35:59.565452,Inactive
SELL00872,"Savant, Kadakia and Babu",Pune,Tamil Nadu,3.36,2023-08-21 06:35:59.565452,Inactive
SELL00873,"Sani, Bobal and Yohannan",Indore,Rajasthan,4.54,2023-08-22 06:35:59.565452,Inactive
SELL00874,Golla Ltd,Jaipur,Uttar Pradesh,,2023-08-23 06:35:59.565452,Banned
SELL00875,Pathak-Bhatti,Chandigarh,Karnataka,1.58,2023-08-24 06:35:59.565452,Inactive
SELL00876,Oak-Kamdar,Chennai,Karnataka,4.42,2023-08-25 06:35:59.565452,Banned
SELL00877,Vaidya-Ravel,Indore,Gujarat,1.29,2023-08-26 06:35:59.565452,Banned
SELL00878,Sinha Group,Bhopal,Haryana,2.72,2023-08-27 06:35:59.565452,Banned
SELL00879,"Chaudhari, Gandhi and Nayak",Kochi,Gujarat,3.82,2023-08-28 06:35:59.565452,Inactive
SELL00880,Sama-Bera,Jaipur,Madhya Pradesh,4.76,2023-08-29 06:35:59.565452,Inactive
SELL00881,"Chand, Tara and Lal",Surat,Rajasthan,3.56,2023-08-30 06:35:59.565452,Banned
SELL00882,"Misra, Tandon and Bora",Pune,Rajasthan,2.49,2023-08-31 06:35:59.565452,Active
SELL00883,Jain Group,Chandigarh,Haryana,3.29,2023-09-01 06:35:59.565452,Banned
SELL00884,Sood-Gola,Bhopal,Punjab,1.15,2023-09-02 06:35:59.565452,Active
SELL00885,Tak Ltd,Lucknow,Kerala,3.33,2023-09-03 06:35:59.565452,Active
SELL00886,"Rai, Rau and Prashad",Indore,Kerala,4.68,2023-09-04 06:35:59.565452,Banned
SELL00887,Dhar and Sons,Indore,Bihar,2.97,2023-09-05 06:35:59.565452,Banned
SELL00888,"Sangha, Gaba and Kala",Ahmedabad,Kerala,2.91,2023-09-06 06:35:59.565452,Banned
SELL00889,"Pandya, Pingle and Dey",Kochi,Kerala,2.1,2023-09-07 06:35:59.565452,Inactive
SELL00890,Kumar Ltd,Patna,Kerala,2.8,2023-09-08 06:35:59.565452,Banned
SELL00891,Sinha-Yadav,Chennai,Karnataka,4.27,2023-09-09 06:35:59.565452,Banned
SELL00892,Bhargava-Konda,Ahmedabad,Kerala,4.34,2023-09-10 06:35:59.565452,Banned
SELL00893,Magar Inc,Hyderabad,Tamil Nadu,3.53,2023-09-11 06:35:59.565452,Inactive
SELL00894,Oak Group,Kolkata,Andhra Pradesh,3.56,2023-09-12 06:35:59.565452,Active
SELL00895,Seshadri Inc,Chennai,Gujarat,4.56,2023-09-13 06:35:59.565452,Banned
SELL00896,Narain-Kapur,Hyderabad,West Bengal,3.86,2023-09-14 06:35:59.565452,Active
SELL00897,"Iyengar, Virk and Mahajan",Pune,Uttar Pradesh,1.05,2023-09-15 06:35:59.565452,Inactive
SELL00898,"Chander, Dara and Goel",Vadodara,Odisha,4.17,2023-09-16 06:35:59.565452,Inactive
SELL00899,Narula Group,Mumbai,Madhya Pradesh,3.07,2023-09-17 06:35:59.565452,Banned
SELL00900,Kapoor-Mani,Noida,Karnataka,2.34,2023-09-18 06:35:59.565452,Active
SELL00901,Chaudhry Group,Chennai,Telangana,1.82,2023-09-19 06:35:59.565452,Active
SELL00902,"Balan, Grewal and Lall",Jaipur,Odisha,4.97,2023-09-20 06:35:59.565452,Banned
SELL00903,"Tiwari, Sur and Dey",Vadodara,Telangana,2.37,2023-09-21 06:35:59.565452,Banned
SELL00904,Chauhan LLC,Jaipur,Madhya Pradesh,2.24,2023-09-22 06:35:59.565452,Active
SELL00905,Patla-Varghese,Lucknow,Rajasthan,3.64,2023-09-23 06:35:59.565452,Banned
SELL00906,"Talwar, Yadav and Kakar",Bengaluru,Haryana,2.25,2023-09-24 06:35:59.565452,Banned
SELL00907,Bassi and Sons,Visakhapatnam,Maharashtra,1.2,2023-09-25 06:35:59.565452,Banned
SELL00908,Gokhale PLC,Indore,Bihar,2.37,2023-09-26 06:35:59.565452,Inactive
SELL00909,Lad-Gokhale,Jaipur,Andhra Pradesh,2.9,2023-09-27 06:35:59.565452,Inactive
SELL00910,Nayak Ltd,Ahmedabad,Rajasthan,1.69,2023-09-28 06:35:59.565452,Inactive
SELL00911,Goda PLC,Bengaluru,West Bengal,4.43,2023-09-29 06:35:59.565452,Active
SELL00912,"Om, Sarraf and Sekhon",Nagpur,Uttar Pradesh,1.39,2023-09-30 06:35:59.565452,Inactive
SELL00913,"Baria, Parikh and Shere",Bengaluru,Odisha,2.76,2023-10-01 06:35:59.565452,Active
SELL00914,Sarin Ltd,Kolkata,Punjab,3.92,2023-10-02 06:35:59.565452,Inactive
SELL00915,"Dey, Purohit and Sami",Hyderabad,Maharashtra,10.0,2023-10-03 06:35:59.565452,Banned
SELL00916,Bahri and Sons,Ahmedabad,Telangana,4.56,2023-10-04 06:35:59.565452,Banned
SELL00917,Mannan-Chaudhary,Kolkata,Andhra Pradesh,1.48,2023-10-05 06:35:59.565452,Active
SELL00918,Goyal Ltd,Lucknow,Haryana,2.09,2023-10-06 06:35:59.565452,Inactive
SELL00919,De-Kaul,Noida,Karnataka,4.44,2023-10-07 06:35:59.565452,Inactive
SELL00920,Baria-Anne,Bhopal,Telangana,2.1,2023-10-08 06:35:59.565452,Active
SELL00921,Aurora-Sarkar,Mumbai,Madhya Pradesh,1.18,2023-10-09 06:35:59.565452,Banned
SELL00922,"Som, Goswami and Grover",Indore,Telangana,2.17,2023-10-10 06:35:59.565452,Banned
SELL00923,Bumb-Narayan,Pune,Delhi,1.01,2023-10-11 06:35:59.565452,Inactive
SELL00924,Wagle-Sha,Mumbai,Rajasthan,1.58,2023-10-12 06:35:59.565452,Inactive
SELL00925,Gola-Mann,Patna,Uttar Pradesh,4.05,2023-10-13 06:35:59.565452,Inactive
SELL00926,Devan-Palla,Pune,Odisha,1.68,2023-10-14 06:35:59.565452,Active
SELL00927,Lad Inc,Bengaluru,Madhya Pradesh,1.61,2023-10-15 06:35:59.565452,Active
SELL00928,Gaba LLC,Indore,Kerala,1.95,2023-10-16 06:35:59.565452,Banned
SELL00929,Cherian-Sridhar,Chennai,Kerala,3.62,2023-10-17 06:35:59.565452,Inactive
SELL00930,Barad-Bal,Mumbai,Kerala,3.27,2023-10-18 06:35:59.565452,Banned
SELL00931,Dar LLC,Bengaluru,Karnataka,2.72,2023-10-19 06:35:59.565452,Banned
SELL00932,"Balakrishnan, Jhaveri and Bhatt",Jaipur,Rajasthan,2.89,2023-10-20 06:35:59.565452,Banned
SELL00933,Sarma-Bora,Jaipur,Tamil Nadu,4.92,2023-10-21 06:35:59.565452,Inactive
SELL00934,Varghese Ltd,Patna,Haryana,2.99,2023-10-22 06:35:59.565452,Active
SELL00935,Narula and Sons,Bengaluru,Uttar Pradesh,2.54,2023-10-23 06:35:59.565452,Active
SELL00936,"Merchant, Kade and Jha",Bengaluru,Haryana,2.98,2023-10-24 06:35:59.565452,Banned
SELL00937,Patil-Batta,Vadodara,Delhi,3.97,2023-10-25 06:35:59.565452,Active
SELL00938,Sundaram LLC,Bhopal,Maharashtra,2.88,2023-10-26 06:35:59.565452,Banned
SELL00939,"Misra, Chana and Handa",Chandigarh,Kerala,2.16,2023-10-27 06:35:59.565452,Active
SELL00940,Mody Inc,Lucknow,Haryana,,2023-10-28 06:35:59.565452,Active
SELL00941,Patil and Sons,Patna,Madhya Pradesh,,2023-10-29 06:35:59.565452,Banned
SELL00942,Oza-Reddy,Visakhapatnam,West Bengal,3.0,2023-10-30 06:35:59.565452,Active
SELL00943,Das and Sons,Surat,Karnataka,4.07,2023-10-31 06:35:59.565452,Active
SELL00944,"Sule, Ghose and More",Bhopal,Punjab,4.53,2023-11-01 06:35:59.565452,Inactive
SELL00945,Borah-Natt,Visakhapatnam,Andhra Pradesh,1.66,2023-11-02 06:35:59.565452,Inactive
SELL00946,Nadkarni-Karan,Visakhapatnam,Kerala,4.34,2023-11-03 06:35:59.565452,Inactive
SELL00947,"Jaggi, Butala and Narasimhan",Visakhapatnam,Odisha,4.71,2023-11-04 06:35:59.565452,Banned
SELL00948,Brar-Saran,Kolkata,Telangana,,2023-11-05 06:35:59.565452,Active
SELL00949,"Dhillon, Kara and Sarin",Chennai,Rajasthan,1.4,2023-11-06 06:35:59.565452,Banned
SELL00950,Barad PLC,Indore,Punjab,3.84,2023-11-07 06:35:59.565452,Banned
SELL00951,Pandit-Deol,Chandigarh,Delhi,1.52,2023-11-08 06:35:59.565452,Active
SELL00952,"Mangal, Buch and Roy",Chandigarh,Madhya Pradesh,1.48,2023-11-09 06:35:59.565452,Active
SELL00953,Andra Inc,Lucknow,Tamil Nadu,1.06,2023-11-10 06:35:59.565452,Banned
SELL00954,Cherian Group,Ahmedabad,West Bengal,3.63,2023-11-11 06:35:59.565452,Banned
SELL00955,"Vasa, Mitra and Dhingra",Delhi,Andhra Pradesh,2.32,2023-11-12 06:35:59.565452,Banned
SELL00956,"Mangat, Ratti and Mohan",Ahmedabad,Uttar Pradesh,2.88,2023-11-13 06:35:59.565452,Inactive
SELL00957,Chand PLC,Bhopal,Punjab,2.28,2023-11-14 06:35:59.565452,Active
SELL00958,"Ahluwalia, Ben and Pillay",Delhi,Telangana,2.09,2023-11-15 06:35:59.565452,Banned
SELL00959,"Hayer, Bhalla and Narula",Nagpur,Punjab,3.93,2023-11-16 06:35:59.565452,Active
SELL00960,Nagi Inc,Patna,Kerala,,2023-11-17 06:35:59.565452,Inactive
SELL00961,Deep Inc,Noida,Maharashtra,1.12,2023-11-18 06:35:59.565452,Inactive
SELL00962,Balasubramanian-Suresh,Indore,Karnataka,3.64,2023-11-19 06:35:59.565452,Inactive
SELL00963,"Wagle, Walia and Ravel",Ahmedabad,Telangana,4.5,2023-11-20 06:35:59.565452,Banned
SELL00964,Vasa-Kala,Delhi,Punjab,4.44,2023-11-21 06:35:59.565452,Banned
SELL00965,"Chokshi, Bedi and Kashyap",Pune,Punjab,3.2,2023-11-22 06:35:59.565452,Active
SELL00966,"Lalla, Chakrabarti and Brar",Visakhapatnam,Rajasthan,1.59,2023-11-23 06:35:59.565452,Inactive
SELL00967,Comar-Rama,Patna,Uttar Pradesh,3.45,2023-11-24 06:35:59.565452,Inactive
SELL00968,"Rai, Mandal and Bal",Lucknow,West Bengal,2.35,2023-11-25 06:35:59.565452,Banned
SELL00969,Kaul-Loke,Patna,Bihar,3.96,2023-11-26 06:35:59.565452,Inactive
SELL00970,"Dhar, Shere and Prasad",Bhopal,Maharashtra,4.49,2023-11-27 06:35:59.565452,Active
SELL00971,Seshadri-Naidu,Delhi,Kerala,2.71,2023-11-28 06:35:59.565452,Inactive
SELL00972,"Choudhury, Gulati and Deshpande",Mumbai,Maharashtra,1.72,2023-11-29 06:35:59.565452,Active
SELL00973,Naidu-Goyal,Kochi,Odisha,4.05,2023-11-30 06:35:59.565452,Inactive
SELL00974,"Tiwari, Sem and Chanda",Vadodara,Haryana,,2023-12-01 06:35:59.565452,Active
SELL00975,"Nayak, Grover and Dhawan",Visakhapatnam,Karnataka,2.62,2023-12-02 06:35:59.565452,Active
SELL00976,Pal and Sons,Hyderabad,Haryana,2.04,2023-12-03 06:35:59.565452,Inactive
SELL00977,Prabhakar-Goyal,Kochi,Uttar Pradesh,4.04,2023-12-04 06:35:59.565452,Banned
SELL00978,"Kapadia, Banerjee and Karan",Visakhapatnam,Odisha,1.57,2023-12-05 06:35:59.565452,Inactive
SELL00979,Wagle-Sinha,Surat,Andhra Pradesh,2.23,2023-12-06 06:35:59.565452,Inactive
SELL00980,Ganguly Ltd,Delhi,Telangana,,2023-12-07 06:35:59.565452,Inactive
SELL00981,Ramanathan Inc,Mumbai,Madhya Pradesh,1.33,2023-12-08 06:35:59.565452,Banned
SELL00982,Khatri Group,Patna,Punjab,3.03,2023-12-09 06:35:59.565452,Banned
SELL00983,"Vala, Loke and Bail",Nagpur,Telangana,3.75,2023-12-10 06:35:59.565452,Banned
SELL00984,"Krish, Nadig and Jha",Noida,Haryana,3.34,2023-12-11 06:35:59.565452,Active
SELL00985,Doctor-Prashad,Kochi,Bihar,1.23,2023-12-12 06:35:59.565452,Banned
SELL00986,Mammen PLC,Bhopal,Delhi,1.59,2023-12-13 06:35:59.565452,Inactive
SELL00987,"Nagar, Khosla and Kalita",Indore,Madhya Pradesh,4.51,2023-12-14 06:35:59.565452,Banned
SELL00988,"Thakur, Rajan and Date",Hyderabad,Gujarat,3.42,2023-12-15 06:35:59.565452,Banned
SELL00989,Sunder Ltd,Vadodara,Telangana,2.87,2023-12-16 06:35:59.565452,Inactive
SELL00990,Nagar-Wadhwa,Mumbai,Karnataka,4.9,2023-12-17 06:35:59.565452,Active
SELL00991,Saran-Barad,Lucknow,Delhi,4.19,2023-12-18 06:35:59.565452,Inactive
SELL00992,"Bansal, Ghosh and Keer",Kolkata,Maharashtra,3.26,2023-12-19 06:35:59.565452,Banned
SELL00993,"Pathak, Yadav and Sandal",Kolkata,Bihar,4.39,2023-12-20 06:35:59.565452,Banned
SELL00994,"Sehgal, Deep and Ravi",Chennai,Rajasthan,4.32,2023-12-21 06:35:59.565452,Inactive
SELL00995,Vig-Halder,Bhopal,Haryana,3.86,2023-12-22 06:35:59.565452,Inactive
SELL00996,"Mammen, Thaman and Yadav",Noida,Maharashtra,,2023-12-23 06:35:59.565452,Inactive
SELL00997,Chaudry-Suresh,Mumbai,Punjab,4.09,2023-12-24 06:35:59.565452,Banned
SELL00998,"Seth, Seth and Barad",Kochi,Tamil Nadu,2.39,2023-12-25 06:35:59.565452,Inactive
SELL00999,Yogi PLC,Vadodara,Kerala,2.88,2023-12-26 06:35:59.565452,Inactive
SELL01000,"Chad, Raju and Bassi",Vadodara,Rajasthan,1.47,2023-12-27 06:35:59.565452,Inactive
SELL01001,Shetty and Sons,Lucknow,Maharashtra,3.14,2023-12-28 06:35:59.565452,Active
SELL01002,"Dhawan, Yogi and Hayre",Noida,Andhra Pradesh,3.66,2023-12-29 06:35:59.565452,Inactive
SELL01003,"Narain, Walia and Pandey",Bengaluru,Delhi,1.65,2023-12-30 06:35:59.565452,Active
SELL01004,Kaur-Ghose,Patna,Tamil Nadu,3.9,2023-12-31 06:35:59.565452,Banned
SELL01005,Rajagopalan PLC,Ahmedabad,Punjab,2.59,2024-01-01 06:35:59.565452,Inactive
SELL01006,"Dube, Barman and Devi",Lucknow,Gujarat,2.19,2024-01-02 06:35:59.565452,Inactive
SELL01007,Sem LLC,Surat,Tamil Nadu,3.65,2024-01-03 06:35:59.565452,Active
SELL01008,"Singhal, Kara and Khosla",Vadodara,Madhya Pradesh,4.36,2024-01-04 06:35:59.565452,Banned
SELL01009,Malhotra Group,Patna,Telangana,9.0,2024-01-05 06:35:59.565452,Inactive
SELL01010,Shenoy Ltd,Chandigarh,Karnataka,2.15,2024-01-06 06:35:59.565452,Active
SELL01011,Saran-Barad,Patna,Punjab,3.48,2024-01-07 06:35:59.565452,Inactive
SELL01012,Kala Ltd,Chennai,West Bengal,3.83,2024-01-08 06:35:59.565452,Banned
SELL01013,Viswanathan Inc,Visakhapatnam,Bihar,2.44,2024-01-09 06:35:59.565452,Inactive
SELL01014,"Sarin, Rama and Ray",Indore,Delhi,1.52,2024-01-10 06:35:59.565452,Banned
SELL01015,"Shere, Karpe and Trivedi",Mumbai,Kerala,4.48,2024-01-11 06:35:59.565452,Inactive
SELL01016,Kibe-Bala,Kochi,Punjab,4.53,2024-01-12 06:35:59.565452,Banned
SELL01017,Sodhi PLC,Surat,Haryana,-1.0,2024-01-13 06:35:59.565452,Active
SELL01018,Deshmukh and Sons,Bengaluru,West Bengal,1.08,2024-01-14 06:35:59.565452,Banned
SELL01019,Manda PLC,Nagpur,Rajasthan,1.22,2024-01-15 06:35:59.565452,Active
SELL01020,Iyengar-Samra,Bhopal,Telangana,3.28,2024-01-16 06:35:59.565452,Banned
SELL01021,"Badami, Mitter and Prabhu",Nagpur,West Bengal,1.14,2024-01-17 06:35:59.565452,Active
SELL01022,Khatri and Sons,Nagpur,Gujarat,3.93,2024-01-18 06:35:59.565452,Active
SELL01023,Parikh-Pingle,Delhi,Gujarat,1.77,2024-01-19 06:35:59.565452,Banned
SELL01024,Raghavan-Parmar,Ahmedabad,Tamil Nadu,2.93,2024-01-20 06:35:59.565452,Inactive
SELL01025,Kaul-Bhavsar,Noida,Bihar,3.1,2024-01-21 06:35:59.565452,Active
SELL01026,Divan PLC,Noida,Telangana,1.15,2024-01-22 06:35:59.565452,Active
SELL01027,"Ramaswamy, Peri and Viswanathan",Hyderabad,Maharashtra,4.79,2024-01-23 06:35:59.565452,Active
SELL01028,Tiwari and Sons,Indore,Odisha,3.54,2024-01-24 06:35:59.565452,Active
SELL01029,Mane-Ganguly,Patna,Uttar Pradesh,2.33,2024-01-25 06:35:59.565452,Inactive
SELL01030,Batra-Sridhar,Chandigarh,Delhi,2.17,2024-01-26 06:35:59.565452,Banned
SELL01031,Muni-Agate,Kolkata,Madhya Pradesh,3.26,2024-01-27 06:35:59.565452,Inactive
SELL01032,Kaul Group,Patna,Andhra Pradesh,3.55,2024-01-28 06:35:59.565452,Inactive
SELL01033,Mohanty-Shere,Chandigarh,Kerala,2.27,2024-01-29 06:35:59.565452,Inactive
SELL01034,Tata-Rout,Pune,Bihar,4.47,2024-01-30 06:35:59.565452,Banned
SELL01035,Venkatesh-Saha,Chandigarh,Gujarat,,2024-01-31 06:35:59.565452,Banned
SELL01036,"Kaur, Chadha and Kala",Noida,Gujarat,3.1,2024-02-01 06:35:59.565452,Active
SELL01037,Prakash Group,Surat,Bihar,2.09,2024-02-02 06:35:59.565452,Active
SELL01038,Panchal-Morar,Bhopal,West Bengal,3.82,2024-02-03 06:35:59.565452,Active
SELL01039,Behl Inc,Pune,Karnataka,2.72,2024-02-04 06:35:59.565452,Inactive
