product_id,product_name,category,sub_category,brand,unit_cost,list_price,stock_quantity,product_status
PROD0009469,placeat animi,Beauty,Haircare,Apple,1401.11,2288.05,1627,Inactive
PROD0009470,id ex,Electronics,Laptops,Sony,2590.59,6518.94,2033,Active
PROD0009471,culpa aliquam,Sports,Footwear,Apple,4343.79,7769.59,608,Active
PROD0009472,fugit recusandae,Grocery,Dairy,Samsung,3382.73,4910.77,1938,Inactive
PROD0009473,dolores explicabo,Sports,Apparel,Generic,4620.07,1095.46,2663,Discontinued
PROD0009474,quam consequatur,Beauty,Skincare,Apple,3025.35,8947.78,180,Active
PROD0009475,nemo animi,Grocery,Fruits,LG,300.98,5122.43,2271,Active
PROD0009476,totam repellat,Home & Kitchen,Cookware,Sony,119.45,375.41,34,Inactive
PROD0009477,voluptate suscipit,Sports,Equipment,Sony,3014.76,2050.2,3969,Active
PROD0009478,doloribus maiores,Home & Kitchen,Appliances,OnePlus,4446.18,4254.73,4345,Inactive
PROD0009479,aliquid numquam,Fashion,Kids,,2927.5,8208.8,1298,Discontinued
PROD0009480,nobis aut,Sports,Footwear,LG,1523.61,6261.2,1056,Inactive
PROD0009481,blanditiis consequatur,Home & Kitchen,Appliances,Generic,3594.14,674.56,2076,Discontinued
PROD0009482,molestiae harum,Home & Kitchen,Cookware,Apple,4762.62,999999.0,4071,Active
PROD0009483,voluptas voluptas,Sports,Apparel,Samsung,4917.81,2113.33,4412,Inactive
PROD0009484,tempora occaecati,Electronics,Mobiles,Sony,455.67,4109.3,3332,Active
PROD0009485,exercitationem cumque,Electronics,Accessories,LG,2090.6,568.08,4890,Discontinued
PROD0009486,enim deleniti,Fashion,Women,Apple,3451.86,999999.0,890,Inactive
PROD0009487,unde perspiciatis,Home & Kitchen,Furniture,,1232.13,7021.92,233,Active
PROD0009488,tempora molestias,Grocery,Fruits,Generic,109.8,3236.64,1390,Inactive
PROD0009489,illo quae,Sports,Footwear,Xiaomi,347.01,3399.77,2242,Active
PROD0009490,voluptatibus dolor,Fashion,Women,Samsung,2471.72,8242.22,2278,Discontinued
PROD0009491,deleniti beatae,Fashion,Men,OnePlus,1050.5,5792.41,1231,Inactive
PROD0009492,excepturi odio,Home & Kitchen,Decor,OnePlus,143.97,6370.49,2325,Discontinued
PROD0009493,molestias quisquam,Beauty,Skincare,LG,4313.73,4339.7,900,Active
PROD0009494,dolores deleniti,Electronics,Accessories,Apple,3722.32,6680.68,1378,Active
PROD0009495,repellat facilis,Fashion,Women,,4335.13,9060.4,4419,Discontinued
PROD0009496,sint quod,Electronics,Tablets,Sony,4410.5,9534.08,3967,Active
PROD0009497,ut accusamus,Sports,Footwear,,4527.73,1198.43,4881,Active
PROD0009498,sequi occaecati,Fashion,Shoes,Generic,3663.34,595.37,475,Inactive
PROD0009499,eos numquam,Home & Kitchen,Furniture,Xiaomi,3284.16,4738.72,2715,Active
PROD0009500,natus provident,Sports,Apparel,OnePlus,4095.6,5468.33,3001,Discontinued
PROD0009501,magni ab,Grocery,Dairy,Apple,442.48,9123.74,3058,Active
PROD0009502,exercitationem nam,Sports,Equipment,LG,2896.07,2325.87,492,Inactive
PROD0009503,necessitatibus quod,Grocery,Snacks,Generic,55.19,3683.08,3058,Discontinued
PROD0009504,facilis quae,Sports,Footwear,,690.12,5247.78,620,Active
PROD0009505,earum alias,Beauty,Skincare,OnePlus,1435.14,5349.85,61,Inactive
PROD0009506,hic cupiditate,Sports,Equipment,OnePlus,1633.2,230.01,3299,Active
PROD0009507,est ad,Home & Kitchen,Appliances,Samsung,4106.42,5697.68,612,Discontinued
PROD0009508,praesentium corporis,Home & Kitchen,Cookware,Generic,2648.97,6930.64,1117,Active
PROD0009509,quis voluptate,Grocery,Snacks,Samsung,515.98,4893.25,3565,Active
PROD0009510,id facere,Sports,Footwear,Xiaomi,728.83,1781.45,877,Active
PROD0009511,quaerat asperiores,Beauty,Haircare,Samsung,3389.02,-500.0,696,Inactive
PROD0009512,aliquid delectus,Electronics,Laptops,LG,281.61,4056.34,4293,Inactive
PROD0009513,debitis nulla,Beauty,Haircare,Xiaomi,2411.61,2894.63,1603,Active
PROD0009514,consequuntur illo,Beauty,Skincare,LG,489.4,799.81,393,Active
PROD0009515,libero odit,Beauty,Makeup,Xiaomi,4885.53,7309.38,1321,Discontinued
PROD0009516,incidunt eligendi,Grocery,Dairy,OnePlus,2149.27,3095.2,1020,Active
PROD0009517,alias unde,Home & Kitchen,Furniture,,2605.79,5481.5,971,Active
PROD0009518,nemo laborum,Electronics,Mobiles,OnePlus,4983.66,6056.58,3786,Inactive
PROD0009519,iure distinctio,Home & Kitchen,Furniture,Generic,4058.7,2568.74,814,Inactive
PROD0009520,iusto placeat,Grocery,Fruits,OnePlus,536.61,3960.45,3975,Discontinued
PROD0009521,sed est,Home & Kitchen,Furniture,,3356.41,5788.73,3902,Active
PROD0009522,incidunt assumenda,Electronics,Mobiles,Xiaomi,4366.1,702.96,756,Inactive
PROD0009523,suscipit earum,Fashion,Kids,Xiaomi,3541.71,9538.49,1540,Inactive
PROD0009524,veniam magnam,Electronics,Mobiles,Sony,4709.12,7836.1,4944,Discontinued
PROD0009525,sapiente ex,Home & Kitchen,Furniture,Samsung,2901.61,2105.62,1988,Active
PROD0009526,provident nostrum,Fashion,Shoes,Generic,4188.84,1175.15,2004,Inactive
PROD0009527,odio error,Sports,Footwear,,2428.91,2288.57,4355,Active
PROD0009528,unde omnis,Grocery,Vegetables,Xiaomi,1904.61,7712.21,1429,Active
PROD0009529,minima maxime,Beauty,Skincare,Xiaomi,1188.28,965.05,3238,Discontinued
PROD0009530,atque tenetur,Grocery,Vegetables,OnePlus,2667.18,3207.84,3677,Discontinued
PROD0009531,veniam nostrum,Grocery,Snacks,Xiaomi,796.37,8803.74,1684,Active
PROD0009532,dolores nesciunt,Home & Kitchen,Cookware,LG,3985.17,6793.59,4149,Active
PROD0009533,beatae sed,Fashion,Shoes,Apple,2167.38,9127.58,439,Inactive
PROD0009534,vitae quaerat,Beauty,Makeup,Generic,1118.69,9756.55,405,Inactive
PROD0009535,vitae expedita,Grocery,Vegetables,Apple,3233.81,1775.79,33,Discontinued
PROD0009536,est dolore,Home & Kitchen,Appliances,Sony,4795.1,8168.2,384,Active
PROD0009537,aliquid minima,Home & Kitchen,Decor,Generic,1125.19,8027.59,2116,Inactive
PROD0009538,adipisci at,Beauty,Skincare,,1988.1,576.63,1307,Discontinued
PROD0009539,mollitia voluptas,Beauty,Makeup,Sony,3505.08,2988.96,3314,Active
PROD0009540,labore iste,Home & Kitchen,Decor,Samsung,818.61,2596.43,4086,Discontinued
PROD0009541,nobis recusandae,Electronics,Mobiles,LG,2953.46,9351.35,3476,Active
PROD0009542,quos similique,Beauty,Makeup,,2808.39,6730.8,2912,Discontinued
PROD0009543,omnis sequi,Home & Kitchen,Furniture,Apple,1893.61,2534.75,1696,Inactive
PROD0009544,necessitatibus dolore,Fashion,Shoes,,2217.34,1637.08,1137,Discontinued
PROD0009545,omnis quibusdam,Grocery,Vegetables,OnePlus,3044.43,3763.7,1857,Discontinued
PROD0009546,ullam magni,Home & Kitchen,Decor,Xiaomi,203.07,9573.46,2051,Discontinued
PROD0009547,sit architecto,Fashion,Kids,Samsung,1001.98,3628.62,3195,Active
PROD0009548,odio magnam,Sports,Equipment,Generic,4715.48,9447.06,1049,Discontinued
PROD0009549,quia natus,Sports,Equipment,LG,1374.59,7391.11,3575,Inactive
PROD0009550,aliquid ea,Home & Kitchen,Appliances,Apple,3826.3,5066.81,4246,Active
PROD0009551,earum quia,Grocery,Dairy,Apple,1270.56,-100.0,2124,Active
PROD0009552,quasi perspiciatis,Sports,Footwear,LG,3956.31,1446.33,745,Active
PROD0009553,libero a,Home & Kitchen,Furniture,LG,381.83,6227.35,2307,Active
PROD0009554,sed veniam,Electronics,Laptops,Samsung,3369.67,2186.45,2641,Discontinued
PROD0009555,rerum modi,Grocery,Fruits,LG,723.15,1584.02,2585,Active
PROD0009556,ipsum aliquam,Electronics,Accessories,Sony,2669.14,1935.87,3670,Discontinued
PROD0009557,nemo aliquam,Beauty,Skincare,Generic,1072.83,-100.0,2222,Inactive
PROD0009558,cum ea,Home & Kitchen,Cookware,Xiaomi,714.59,1857.73,2710,Active
PROD0009559,placeat delectus,Electronics,Mobiles,LG,893.09,7272.28,4921,Inactive
PROD0009560,error odit,Home & Kitchen,Cookware,Apple,2631.38,3983.54,3508,Discontinued
PROD0009561,tempora cum,Grocery,Vegetables,Sony,4473.86,517.38,4839,Inactive
PROD0009562,vel voluptate,Grocery,Dairy,,2666.7,-500.0,2120,Active
PROD0009563,ullam veniam,Home & Kitchen,Cookware,Sony,1848.57,9521.11,179,Active
PROD0009564,dolor ratione,Home & Kitchen,Furniture,Apple,2348.82,8116.07,3601,Active
PROD0009565,perferendis repellendus,Sports,Apparel,LG,3466.94,848.18,2680,Discontinued
PROD0009566,accusamus dignissimos,Electronics,Mobiles,,3068.72,8882.26,4877,Discontinued
PROD0009567,ex laborum,Grocery,Snacks,,423.42,4997.96,2240,Discontinued
PROD0009568,iure praesentium,Grocery,Fruits,Samsung,3761.06,7760.08,343,Active
PROD0009569,at voluptatem,Sports,Equipment,Samsung,4128.78,8911.1,2643,Inactive
PROD0009570,ad maiores,Fashion,Women,OnePlus,3359.28,5810.96,4559,Discontinued
PROD0009571,recusandae officiis,Beauty,Makeup,Sony,2239.02,2778.2,117,Inactive
PROD0009572,facere soluta,Electronics,Tablets,Samsung,2590.97,5025.97,3864,Active
PROD0009573,nobis doloribus,Sports,Apparel,Xiaomi,1146.16,4796.09,4317,Discontinued
PROD0009574,ducimus aperiam,Home & Kitchen,Decor,Sony,3043.82,1066.3,1742,Inactive
PROD0009575,est fuga,Home & Kitchen,Furniture,OnePlus,4474.2,8544.15,2146,Discontinued
PROD0009576,maxime temporibus,Fashion,Women,Generic,64.9,5674.26,40,Discontinued
PROD0009577,soluta natus,Home & Kitchen,Appliances,Apple,2101.0,2373.82,1655,Inactive
PROD0009578,delectus veniam,Grocery,Fruits,Generic,593.0,3373.07,3744,Discontinued
PROD0009579,magnam reprehenderit,Home & Kitchen,Furniture,OnePlus,1960.57,1057.76,4718,Discontinued
PROD0009580,nam rerum,Sports,Apparel,Sony,590.71,8562.07,3770,Discontinued
PROD0009581,velit delectus,Grocery,Dairy,Sony,784.48,6800.06,4932,Inactive
PROD0009582,architecto ad,Home & Kitchen,Appliances,,4091.61,5080.32,4955,Inactive
PROD0009583,libero laborum,Beauty,Skincare,OnePlus,3099.59,3682.0,2500,Discontinued
PROD0009584,natus quis,Grocery,Dairy,Generic,4782.81,2048.63,118,Discontinued
PROD0009585,ipsa perferendis,Grocery,Snacks,Xiaomi,1690.58,8240.4,2979,Active
PROD0009586,nesciunt similique,Grocery,Vegetables,Samsung,3372.39,3915.01,1162,Discontinued
PROD0009587,rerum ipsam,Home & Kitchen,Appliances,OnePlus,3246.47,5093.14,3666,Inactive
PROD0009588,dicta ipsam,Grocery,Snacks,LG,1821.4,1384.98,1333,Active
PROD0009589,temporibus eum,Fashion,Men,Sony,3309.5,6016.89,1758,Discontinued
PROD0009590,placeat voluptate,Beauty,Makeup,Xiaomi,2504.52,169.45,2208,Discontinued
PROD0009591,dolore odio,Home & Kitchen,Appliances,OnePlus,4294.74,5407.12,455,Inactive
PROD0009592,commodi vero,Electronics,Laptops,LG,3143.88,8391.22,2552,Active
PROD0009593,nesciunt iste,Grocery,Snacks,Xiaomi,2779.36,1511.81,2931,Inactive
PROD0009594,in assumenda,Grocery,Snacks,,3643.34,1943.8,743,Inactive
PROD0009595,cum perspiciatis,Fashion,Women,Generic,462.54,5632.92,4006,Discontinued
PROD0009596,fugit nam,Grocery,Fruits,Generic,3150.82,7454.26,2823,Active
PROD0009597,delectus omnis,Grocery,Vegetables,OnePlus,653.01,860.62,1898,Inactive
PROD0009598,consectetur consectetur,Sports,Apparel,Xiaomi,1318.36,5520.55,4775,Active
PROD0009599,non ipsum,Sports,Footwear,Sony,3045.16,537.09,413,Inactive
PROD0009600,dolores veritatis,Grocery,Snacks,OnePlus,2650.58,4252.84,4948,Active
PROD0009601,molestiae ratione,Beauty,Skincare,Sony,531.65,4506.38,3841,Active
PROD0009602,neque ad,Electronics,Mobiles,OnePlus,4233.51,4682.95,1900,Discontinued
PROD0009603,quisquam consectetur,Grocery,Vegetables,OnePlus,386.31,282.82,1756,Inactive
PROD0009604,vel sunt,Sports,Apparel,Generic,1101.84,831.11,3164,Discontinued
PROD0009605,nemo repudiandae,Grocery,Vegetables,Sony,2723.11,8322.94,799,Active
PROD0009606,tempora quos,Home & Kitchen,Furniture,Xiaomi,4728.57,9750.94,4760,Inactive
PROD0009607,veritatis veritatis,Beauty,Haircare,Sony,2820.42,2710.9,683,Active
PROD0009608,dicta possimus,Sports,Footwear,Generic,4795.93,6645.92,4196,Active
PROD0009609,mollitia exercitationem,Fashion,Men,Samsung,1071.31,695.0,2320,Active
PROD0009610,voluptas mollitia,Home & Kitchen,Appliances,Xiaomi,2370.47,999999.0,2315,Inactive
PROD0009611,mollitia vero,Home & Kitchen,Decor,,4943.25,3299.56,903,Discontinued
PROD0009612,impedit sed,Electronics,Laptops,Apple,4532.88,6323.09,270,Discontinued
PROD0009613,voluptatibus perferendis,Sports,Footwear,OnePlus,4722.8,7684.31,4273,Discontinued
PROD0009614,corporis aliquid,Electronics,Tablets,OnePlus,4507.53,1917.6,3381,Active
PROD0009615,in aut,Electronics,Accessories,,1559.63,6867.09,3942,Active
PROD0009616,fuga laudantium,Grocery,Dairy,LG,3006.85,9326.67,746,Inactive
PROD0009617,nihil optio,Fashion,Men,Xiaomi,3632.06,7856.76,2814,Discontinued
PROD0009618,amet tempore,Electronics,Laptops,Apple,2663.27,7959.04,3050,Inactive
PROD0009619,explicabo culpa,Sports,Apparel,Apple,111.71,1804.7,3076,Inactive
PROD0009620,atque unde,Beauty,Haircare,,3093.7,8542.32,3577,Active
PROD0009621,itaque autem,Sports,Equipment,Generic,1860.57,1127.57,1874,Active
PROD0009622,quod magnam,Home & Kitchen,Decor,Samsung,246.73,5639.92,198,Active
PROD0009623,ipsam laboriosam,Sports,Apparel,Apple,4754.33,2994.02,2014,Active
PROD0009624,ipsam excepturi,Electronics,Laptops,,1172.03,5490.17,2420,Discontinued
PROD0009625,deserunt ipsum,Sports,Apparel,Xiaomi,697.21,9896.15,4415,Inactive
PROD0009626,saepe deserunt,Home & Kitchen,Cookware,Sony,4298.88,8322.45,2772,Discontinued
PROD0009627,quasi deserunt,Home & Kitchen,Decor,OnePlus,328.95,411.67,4241,Inactive
PROD0009628,atque repudiandae,Fashion,Kids,Sony,1681.81,8568.61,3645,Active
PROD0009629,vel unde,Fashion,Women,,3591.71,8274.62,1399,Discontinued
PROD0009630,consequuntur deserunt,Fashion,Kids,Samsung,1648.64,6686.28,2755,Inactive
PROD0009631,nihil voluptas,Electronics,Laptops,Sony,2283.36,1583.72,4982,Discontinued
PROD0009632,eligendi eius,Sports,Footwear,OnePlus,430.03,5946.46,949,Discontinued
PROD0009633,eius ea,Electronics,Tablets,,4381.72,6124.76,3158,Inactive
PROD0009634,asperiores quasi,Beauty,Makeup,Generic,61.68,309.49,770,Inactive
PROD0009635,saepe iste,Grocery,Vegetables,Generic,3157.69,2488.58,681,Discontinued
PROD0009636,sed totam,Fashion,Kids,Samsung,1757.28,3889.58,768,Inactive
PROD0009637,minus debitis,Grocery,Vegetables,Apple,337.7,8368.95,2860,Active
PROD0009638,eum quam,Sports,Footwear,LG,3372.0,3132.1,339,Active
PROD0009639,dolor consequuntur,Home & Kitchen,Cookware,,2593.38,4908.18,4795,Discontinued
PROD0009640,nesciunt doloremque,Sports,Equipment,OnePlus,4618.16,5199.68,4528,Inactive
PROD0009641,molestias totam,Grocery,Snacks,Generic,1540.2,4626.94,1359,Active
PROD0009642,quis incidunt,Beauty,Haircare,Samsung,3872.81,1924.71,896,Inactive
PROD0009643,consequuntur odit,Electronics,Accessories,Xiaomi,121.3,813.58,2229,Inactive
PROD0009644,doloremque sapiente,Fashion,Kids,,3813.35,1093.83,2705,Active
PROD0009645,perferendis expedita,Beauty,Makeup,LG,1515.39,5299.0,1485,Discontinued
PROD0009646,omnis rem,Fashion,Shoes,Generic,3269.1,1002.38,2353,Inactive
PROD0009647,perspiciatis corrupti,Fashion,Women,,2283.51,5884.5,505,Discontinued
PROD0009648,natus error,Grocery,Snacks,OnePlus,2213.67,7237.76,4332,Inactive
PROD0009649,quaerat quod,Electronics,Accessories,,4199.99,4395.89,3551,Discontinued
PROD0009650,eos similique,Electronics,Tablets,Apple,709.16,674.98,3511,Active
PROD0009651,rem est,Home & Kitchen,Furniture,Generic,3481.12,1613.89,1980,Active
PROD0009652,totam dolorem,Electronics,Laptops,,1243.54,2215.97,2782,Inactive
PROD0009653,natus rerum,Electronics,Laptops,,380.17,1017.82,3538,Inactive
PROD0009654,officia similique,Beauty,Makeup,LG,2131.47,1084.22,4897,Discontinued
PROD0009655,ex libero,Sports,Apparel,Xiaomi,1803.89,6725.07,803,Inactive
PROD0009656,est illum,Home & Kitchen,Cookware,LG,979.45,113.25,3286,Active
PROD0009657,cum saepe,Sports,Apparel,Generic,3415.4,7404.96,1557,Inactive
PROD0009658,occaecati qui,Beauty,Skincare,Samsung,2433.79,753.02,451,Discontinued
PROD0009659,soluta eos,Beauty,Skincare,OnePlus,4121.01,2086.74,2897,Inactive
PROD0009660,quasi libero,Home & Kitchen,Appliances,Apple,3643.89,247.06,4838,Discontinued
PROD0009661,error saepe,Home & Kitchen,Appliances,Xiaomi,365.73,6865.25,4135,Discontinued
PROD0009662,libero magnam,Sports,Footwear,Samsung,1993.21,9784.85,3796,Discontinued
PROD0009663,consequuntur quia,Beauty,Makeup,LG,434.89,6180.59,3578,Inactive
PROD0009664,id illo,Fashion,Women,,1694.43,9358.58,1335,Discontinued
PROD0009665,quae minima,Beauty,Haircare,LG,4520.11,2035.91,1866,Discontinued
PROD0009666,voluptates minima,Beauty,Makeup,LG,2044.59,1754.58,1483,Discontinued
PROD0009667,saepe dolor,Home & Kitchen,Cookware,Samsung,3349.0,4262.3,4386,Active
PROD0009668,nostrum occaecati,Fashion,Women,Apple,2822.25,3331.8,4802,Inactive
PROD0009669,provident ipsa,Sports,Footwear,Xiaomi,712.77,8630.58,4934,Active
PROD0009670,voluptatum quos,Sports,Apparel,Apple,3804.13,9817.87,4674,Inactive
PROD0009671,vero accusamus,Electronics,Mobiles,,1008.67,480.21,3286,Discontinued
PROD0009672,dicta libero,Grocery,Fruits,Samsung,725.58,1308.94,4322,Active
PROD0009673,ullam tempora,Home & Kitchen,Cookware,OnePlus,4024.85,5378.97,3319,Active
PROD0009674,quam non,Sports,Apparel,Samsung,2038.61,3654.08,1243,Discontinued
PROD0009675,repellendus rem,Grocery,Dairy,Sony,2460.39,2796.2,827,Inactive
PROD0009676,repellat nesciunt,Home & Kitchen,Decor,LG,4195.34,4975.93,4482,Discontinued
PROD0009677,possimus natus,Home & Kitchen,Furniture,Apple,979.26,9781.64,271,Discontinued
PROD0009678,mollitia alias,Fashion,Kids,Sony,1587.17,9104.79,2994,Active
PROD0009679,quas sint,Home & Kitchen,Decor,Sony,3529.44,4943.62,1662,Active
PROD0009680,reprehenderit quam,Fashion,Shoes,OnePlus,2712.9,7269.21,2978,Discontinued
PROD0009681,dolores facere,Electronics,Accessories,LG,3319.07,2557.25,22,Discontinued
PROD0009682,cumque optio,Sports,Equipment,Generic,2441.59,9661.92,3549,Discontinued
PROD0009683,alias iusto,Home & Kitchen,Decor,Generic,2658.31,286.7,445,Inactive
PROD0009684,nesciunt eaque,Grocery,Dairy,Samsung,4716.15,6152.9,4865,Inactive
PROD0009685,corporis mollitia,Electronics,Accessories,LG,3192.45,6212.19,4634,Active
PROD0009686,officia labore,Beauty,Haircare,Xiaomi,818.5,2246.11,2112,Active
PROD0009687,perspiciatis eos,Fashion,Shoes,Sony,3375.55,1677.12,1090,Inactive
PROD0009688,accusamus nisi,Sports,Equipment,Sony,1139.45,1336.26,2432,Inactive
PROD0009689,ea voluptatum,Fashion,Men,Apple,2346.06,1345.72,1942,Active
PROD0009690,corporis iste,Fashion,Shoes,OnePlus,1856.85,5757.04,818,Active
PROD0009691,aliquam enim,Fashion,Shoes,LG,975.02,7964.8,2397,Discontinued
PROD0009692,nulla quasi,Fashion,Men,Samsung,4472.01,8655.03,2816,Discontinued
PROD0009693,doloribus cumque,Home & Kitchen,Furniture,,3902.9,8429.01,207,Discontinued
PROD0009694,mollitia minus,Home & Kitchen,Furniture,Sony,1643.17,8952.97,1331,Inactive
PROD0009695,vel temporibus,Sports,Footwear,Samsung,3094.92,8040.66,4199,Discontinued
PROD0009696,dolorum cupiditate,Fashion,Men,Xiaomi,2938.53,9480.52,3443,Active
PROD0009697,quibusdam provident,Grocery,Dairy,Samsung,3575.83,8326.16,3460,Discontinued
PROD0009698,necessitatibus nulla,Electronics,Tablets,,4981.52,4451.86,3705,Inactive
PROD0009699,error aliquam,Sports,Apparel,Generic,2692.99,1428.32,2151,Inactive
PROD0009700,debitis cupiditate,Beauty,Haircare,Samsung,3852.68,1686.18,4332,Discontinued
PROD0009701,ipsa temporibus,Sports,Footwear,Sony,1174.97,5355.13,4917,Inactive
PROD0009702,animi sunt,Home & Kitchen,Cookware,Samsung,3085.24,5845.52,164,Discontinued
PROD0009703,corporis ab,Electronics,Laptops,Generic,1124.76,7047.03,892,Discontinued
PROD0009704,distinctio rem,Sports,Equipment,Apple,2741.02,5880.65,4472,Discontinued
PROD0009705,tempore at,Electronics,Laptops,Apple,4353.18,4738.2,3263,Inactive
PROD0009706,incidunt officia,Beauty,Makeup,Apple,1878.29,8864.64,1062,Inactive
PROD0009707,dolorem minima,Electronics,Accessories,Generic,2535.32,2078.49,3979,Active
PROD0009708,deleniti ipsam,Home & Kitchen,Furniture,OnePlus,898.21,232.38,725,Active
PROD0009709,quo quam,Electronics,Mobiles,Apple,4572.74,8070.46,100,Active
PROD0009710,molestias cumque,Beauty,Haircare,Apple,1613.36,7016.38,4100,Inactive
PROD0009711,dicta repudiandae,Electronics,Laptops,Xiaomi,2775.94,4750.83,1774,Active
PROD0009712,cupiditate vitae,Electronics,Mobiles,Xiaomi,3200.37,1254.94,321,Active
PROD0009713,alias saepe,Sports,Apparel,Apple,4455.09,7141.89,1088,Inactive
PROD0009714,porro assumenda,Beauty,Skincare,LG,4005.03,5227.25,3614,Active
PROD0009715,nostrum est,Fashion,Men,,4124.75,4326.61,3875,Active
PROD0009716,dignissimos quasi,Electronics,Tablets,OnePlus,3654.78,3458.76,586,Discontinued
PROD0009717,suscipit itaque,Home & Kitchen,Furniture,Generic,4365.13,7931.12,1080,Active
PROD0009718,ipsam iusto,Beauty,Skincare,LG,3279.0,9969.92,994,Discontinued
PROD0009719,fugit ad,Fashion,Men,Samsung,835.98,7289.83,4746,Inactive
PROD0009720,sint minima,Beauty,Haircare,Xiaomi,506.15,8357.4,4667,Active
PROD0009721,aut placeat,Home & Kitchen,Appliances,Generic,4512.76,835.5,3618,Active
PROD0009722,reiciendis excepturi,Grocery,Snacks,Apple,4073.65,5728.96,3128,Inactive
PROD0009723,fugiat itaque,Fashion,Kids,,3536.23,7308.69,2777,Inactive
PROD0009724,minima natus,Fashion,Shoes,,4258.07,2711.09,4746,Inactive
PROD0009725,molestias nam,Beauty,Skincare,OnePlus,233.24,2244.53,509,Active
PROD0009726,deleniti quo,Sports,Equipment,Sony,3611.25,2719.41,1967,Discontinued
PROD0009727,adipisci aut,Home & Kitchen,Cookware,Samsung,460.32,3822.2,850,Inactive
PROD0009728,consequuntur nisi,Home & Kitchen,Decor,LG,4859.67,2904.51,4412,Discontinued
PROD0009729,veritatis odit,Electronics,Tablets,,1494.21,6468.34,4061,Inactive
PROD0009730,accusamus et,Electronics,Tablets,OnePlus,4408.31,9187.8,3004,Discontinued
PROD0009731,distinctio magnam,Grocery,Vegetables,Xiaomi,1905.23,8361.13,3590,Inactive
PROD0009732,dolor quam,Beauty,Makeup,LG,1983.12,5598.92,1862,Active
PROD0009733,occaecati eligendi,Sports,Apparel,,656.86,145.48,4732,Active
PROD0009734,fuga enim,Grocery,Dairy,Samsung,4493.52,1607.1,3775,Inactive
PROD0009735,nihil mollitia,Grocery,Vegetables,LG,2907.66,4463.06,1232,Discontinued
PROD0009736,voluptatem ea,Grocery,Fruits,Sony,2775.24,4064.79,476,Discontinued
PROD0009737,inventore vero,Electronics,Mobiles,Sony,2912.91,7778.49,3784,Discontinued
PROD0009738,velit nisi,Electronics,Accessories,Sony,2311.8,1978.15,530,Active
PROD0009739,consequuntur inventore,Electronics,Mobiles,Xiaomi,473.2,4918.81,2430,Inactive
PROD0009740,soluta beatae,Grocery,Vegetables,Xiaomi,2685.57,740.86,1795,Inactive
PROD0009741,cum asperiores,Beauty,Skincare,OnePlus,4734.82,3425.79,69,Inactive
PROD0009742,reprehenderit voluptatum,Electronics,Tablets,,2628.84,5791.46,1014,Discontinued
PROD0009743,voluptates labore,Electronics,Laptops,LG,4580.92,6924.1,4202,Inactive
PROD0009744,enim sunt,Grocery,Snacks,Samsung,3821.73,5983.3,1464,Active
PROD0009745,debitis officia,Beauty,Makeup,Sony,3003.69,6602.89,2293,Discontinued
PROD0009746,quis quasi,Grocery,Dairy,OnePlus,3186.13,8581.95,699,Inactive
PROD0009747,vitae animi,Electronics,Laptops,Xiaomi,4122.67,4535.56,4161,Active
PROD0009748,incidunt amet,Electronics,Laptops,Apple,813.87,1686.36,929,Inactive
PROD0009749,fugiat rem,Grocery,Fruits,Xiaomi,1998.16,1993.54,4414,Active
PROD0009750,repudiandae aperiam,Fashion,Women,,4047.83,7487.26,4908,Active
PROD0009751,necessitatibus ratione,Grocery,Dairy,OnePlus,3864.54,9862.94,3608,Discontinued
PROD0009752,quam fugiat,Fashion,Shoes,Sony,4482.72,3129.47,1201,Active
PROD0009753,vitae recusandae,Beauty,Makeup,Generic,1702.54,7761.0,3666,Inactive
PROD0009754,enim sint,Sports,Apparel,Xiaomi,1742.52,2443.4,1087,Inactive
PROD0009755,officiis at,Beauty,Makeup,Generic,3409.56,4836.01,3301,Inactive
PROD0009756,corporis vitae,Sports,Footwear,Apple,1680.99,9465.17,782,Discontinued
PROD0009757,ipsam soluta,Sports,Equipment,,2007.25,5781.34,436,Inactive
PROD0009758,sint eos,Beauty,Haircare,Generic,1253.64,4300.99,246,Active
PROD0009759,nihil illum,Beauty,Makeup,OnePlus,3696.4,3200.92,2495,Discontinued
PROD0009760,dolorem beatae,Beauty,Skincare,Xiaomi,1936.14,8915.06,3095,Active
PROD0009761,deserunt hic,Sports,Apparel,Sony,557.89,4021.17,1812,Active
PROD0009762,corporis recusandae,Home & Kitchen,Furniture,LG,1649.69,9665.44,3467,Inactive
PROD0009763,nam vel,Fashion,Men,OnePlus,3224.92,6675.62,1219,Active
PROD0009764,reprehenderit hic,Fashion,Shoes,Generic,382.49,7373.71,4603,Discontinued
PROD0009765,et delectus,Home & Kitchen,Cookware,Apple,2300.71,3644.66,4450,Inactive
PROD0009766,non accusantium,Home & Kitchen,Appliances,Xiaomi,1871.76,9239.29,1752,Discontinued
PROD0009767,non provident,Grocery,Fruits,Samsung,586.6,962.09,1726,Discontinued
PROD0009768,aperiam consectetur,Sports,Equipment,Apple,3442.28,5006.84,2479,Active
PROD0009769,ducimus recusandae,Beauty,Haircare,Xiaomi,3489.45,4178.33,3358,Active
PROD0009770,odio eum,Home & Kitchen,Furniture,OnePlus,4445.9,1966.9,1493,Inactive
PROD0009771,a a,Sports,Equipment,Xiaomi,2412.18,5834.38,4293,Inactive
PROD0009772,temporibus nisi,Beauty,Haircare,Apple,2452.51,8376.23,913,Active
